Sample_ID,Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10,Component 11,Component 12,Component 13,Component 14
635,-0.01582666856985232,0.004159064138405548,-0.00877131780797822,-0.018747427349080432,0.016121380474640158,-0.023635774682276435,0.03472039827665619,0.011655287652498974,0.0126055700491865,-0.006919619865362416,-0.010756865898078177,-0.0016593944851812734,0.03209301961476676,-0.036827894191803094
636,-0.011684691414182187,0.0037635931154768928,-0.00038228087648090346,0.024754771634961783,0.028670670456697765,0.02010699811772057,-0.056907382364921384,0.011390914663514952,0.0010163736166578959,0.0031049626822523013,-0.009043160707361643,-0.0031893026032304653,0.02052766065059002,-0.007185012900364765
637,-0.004360721396087324,-0.0008922467017949389,-0.01785967656058001,0.0051625185027302095,-0.009520860559098664,0.023792762303314615,0.008975092874329774,-0.023657171976717354,-0.019859607469811535,-0.03894788261656646,0.006585082330816,-0.01291182762689232,0.007745290702386352,0.018072175797577954
638,-0.026872641889095456,0.011995371225328308,0.06695987757242348,0.08122978252992363,-0.09196569229772403,-0.05719327107681785,-0.008083330181739394,-0.01852903764574246,0.05970159615527093,-0.0380781294125463,-0.006238337572590278,0.005384228983022783,0.015246861579745205,0.051641996896093986
639,0.044622662971436876,0.023527191777382838,-0.035820261328308414,-0.0028808907616536604,-0.03607613764646648,0.012875548659363112,0.003817353790695875,0.03402883698248198,-0.031031489841381547,-0.009457500048227086,-0.031929607828881434,-0.04968487910143714,0.03588491035538407,0.058354267901967315
640,-0.017569504483438098,0.021054806200297253,-0.028014344551080768,0.0021963778926345646,-0.01123353496978917,0.0048320768210973085,0.05009256044782868,0.001684813987175441,-0.009196333100817954,-0.027234534741745326,0.0047396302668121365,0.0003823592808337637,0.015926916474906672,-0.013707070302238824
641,0.0003602856435946542,0.015442460283673364,-0.00815804290213807,0.00981248845706595,0.018306723073321488,0.00928499235810834,-0.004826469074076361,0.009953972279656678,0.023749908218674655,0.018763645134714495,-0.03420906404941264,0.04592934253495599,0.013731251972961869,-0.021691474249675078
642,0.006892231513559067,-0.02752903700101112,-0.022095077155168594,-0.014865689623484562,0.031041595433319615,-0.007898488214840073,-0.005963108068177618,-0.021569993495039148,0.034787323745912445,-0.016737801745309932,-0.04151773231997476,0.02543660043240186,0.015046750752822384,0.004578028903020566
643,-0.0015384494518089918,0.01078047555284801,0.03138969717862894,-0.03512790365459348,0.004382879900815296,0.021030528702573267,0.00420107052757524,-0.003158633333392452,-0.007674314224483545,0.03361651530986274,-0.022519208832678016,0.036076253274758746,0.013353803297232233,0.01046568439082699
644,0.021449396556311735,-0.033387356451847865,0.011516229789384547,0.0083774601667581,-0.053976460565197726,-0.030651685772435735,-0.011749191647359063,0.07628666643328455,-0.019195536281190268,0.018654404569429725,-0.04258018394559199,-0.026721406158560453,-0.0032214791515418626,-0.0037950796568988884
645,0.05733548776294997,0.020865100150849657,0.015319152811272269,0.006833754979371059,0.0033657185270344354,-0.00171843458978151,0.022851401653762815,0.015876108462895378,-0.0073260421148231445,-0.05527899071585577,0.07265957441307633,0.027266058119842042,-0.046175260664613485,-0.011033931994026538
646,0.032230866678009326,0.028786587720899395,0.024513997400789765,0.02181277839529872,0.04736036651251999,0.0024136313604495897,-0.05579836998627463,0.045981222574943525,-0.038598721474997176,-0.04605398443564443,0.028783700165344,0.02312580235323142,0.0034486290854430037,0.015261589862589204
647,-0.012181205349339544,-0.004131297923637661,-0.0071979361469508936,0.018711021762543197,0.046226464638516415,0.0013954807594745667,-0.02796426297704797,0.010212296891415519,0.03214337456516404,0.011729864591856183,-0.025116517853525772,0.011752797053375083,0.0033698039781783723,-0.020772167734017598
648,0.035341830528505896,0.01773038261305722,0.010098922443718333,-0.00850755410523812,-0.009938727080870798,-0.033508245526842645,0.02846985436555495,0.0535635754002679,-0.031114504611533596,-0.05544551078211077,0.0577688105515339,0.07609995288504565,-0.02540266928322202,-0.005721825928493
649,-0.013864599299904476,-0.004791637400389619,-0.009558014683449243,-0.006205321710271533,-0.03875712969049034,-0.00974276487421586,0.022015615461236128,0.020851972712392912,-0.010462860064318229,0.009528976361767496,0.00620870277514841,0.04456972430637003,0.007715325666176005,-0.024746697956109294
650,0.020283127865481723,0.05099700344176353,-0.04412841667902784,0.0402622830296978,-0.010615237940415129,-0.06105256300247374,-0.03903233127656863,-0.049254197627452846,-0.05291534995489449,0.0311404970216005,-0.011863928521128607,0.0072159629098160274,-0.029296017092349316,-0.038565460104924544
651,-0.002831008997107987,0.009018005566321893,0.004793722772111011,-0.011150471992040256,0.042823500262967565,0.024122463671586214,-0.01760544907862185,-0.02217177304187867,-0.00344451951981497,-0.002096982900372013,-0.025362011451456747,-0.011675748601591996,0.014812826330228084,0.021745808136753978
652,0.0033832986373147425,0.03001714180086595,0.017262430886056446,0.006893009578627973,-0.0047161298273774585,0.029044729289547544,-0.0020372355256447748,0.011815830268460616,-0.01907041435709304,0.024963019082742725,-0.02019743108155276,0.03718042805459038,0.03217645468755607,-0.018448959859776078
653,-0.01376411143101691,0.005338296333624914,0.014425331269752468,0.013010752992202128,0.003936691901129926,0.015633843918825906,-0.001122088884137143,0.012591067645924388,-0.022388970992973847,0.007612532910802536,0.0015789200861237934,0.01722127035237819,0.01605809377578185,-0.02068396857133468
654,-0.0008790916268762612,-0.027801822680993408,-0.013686576418631823,0.025761833717560675,-0.013398245115506283,0.008383319731901567,-0.03903147343480332,0.0027212519419257527,-0.02172182307955674,-0.004930099566571579,-0.0035436335408248285,0.016832628917924603,0.0013970790773756923,0.003860752446344993
655,-0.017603745402951534,-0.013509384620523956,0.00516810921942124,0.01209734984765572,0.025167136398758283,0.015362930511205568,-0.03891644020231087,-0.0028597839703003304,-0.008964687482835165,0.012422418228169483,0.006120535802040067,-0.025552066057954664,-0.014672984123258926,0.01921249535170539
656,0.05909862432551402,0.001227390379004539,-0.019750023389100098,0.028394678789112598,0.021359625513910983,-0.01769290332389139,-0.011041532804924536,0.0541800921676152,-0.0275407182187572,-0.03892445899138042,-0.021420253615096405,-0.05678024547399113,0.0033852551176077918,0.044969457399682944
657,-0.031113939484169448,-0.02881317956346527,0.015893723718952344,0.013123717196639505,-0.008671147784949953,0.005486259925878085,0.014878136595708006,0.0165103888604715,-0.044605523348937935,0.012184290931283167,0.01993140236645012,0.009123046391862991,-0.013389320850461876,-0.010694188896017897
658,-0.047553123381787216,0.0253669309586271,0.05108941301676787,-0.027523225107714967,-0.030011787389504392,-0.024593202703657363,-0.02200720396259097,0.030055073483462213,0.05869091414688142,-0.026491897395097268,-0.04596729614722254,-0.03896713705099638,-0.04932793573589028,-0.03892006780692759
659,0.0001080241625637195,-0.012245183016037048,0.015444395557461011,-0.005091362275326165,0.05454802715171017,0.025658924799389533,-0.011388373083018934,-0.028550989901685978,0.008329578598536098,-0.009396932177802119,-0.0209711961358928,-0.019799332133191443,0.02089799425833403,-0.0055998288836285924
660,-0.028620039199035805,-0.02251683550235717,0.013857139803354995,0.008109458870740356,0.0063316506555328505,-0.02191041381832439,0.04063148175437108,0.02643473588222767,-0.015259566957523465,0.01368373179717149,0.03382948454391114,-0.02305915128282229,0.005482670145186425,-0.06004894754024451
661,0.0511395227778348,-0.019642431244219594,0.009444379118404855,-0.007135394817209286,-0.002994315390273667,0.018163754150280136,-0.032593233121621594,-0.02898455033517561,0.024721904807108706,0.004604878182625862,0.00920012958376289,0.017896703051043635,0.01248216879211214,-0.03770043331888094
662,-0.009771432555277257,-0.011325346166263286,0.000754708781936262,-0.00014397819375975093,-0.006692694285340576,0.0020767680014919005,-0.05256149300335548,0.010079883977713673,-0.024835149655655274,0.012051205470427668,0.013103903897800202,0.0037982329043259014,0.025374559495440936,0.01198921958511235
663,-0.04431080571393278,-0.01844405112455043,0.026893139175041856,-0.054942091148068126,-0.058016249629333105,-0.05857272594229036,-0.048802890857711376,0.014831148805442096,0.02475221438511545,-0.040151471005721966,-0.0195064957115371,-0.028725597781598902,-0.016506705783828197,-0.015726286914769877
664,-0.02594975806217043,0.015332428512961412,-0.022246719949224277,-0.021964448164275393,0.0018081148779916058,-0.009580037144894723,0.06346838054333818,0.003958220196382892,0.022195252495643324,-0.0013581621642074894,0.009484877173812327,0.004648253392971948,-0.011847358631261651,-0.0018132947332006513
665,0.011043932994258076,-0.0036647333282844225,0.005348770721085526,0.0012223528591633515,0.009616219514909067,0.022585052045816446,-0.009847990652972231,0.004538633797685917,0.04296393024699516,0.03361878737089868,0.03155603435542114,-0.010109562750733353,-0.03761906550276917,-0.004557480729173663
666,0.04910336442905331,-0.007144251836332852,-0.0015123260475605838,-0.03716356148677505,-0.01913461672626555,0.0306800831670347,-0.01454072286221325,-0.0440369571204416,0.03957576248222181,-0.00030782471237843874,0.04793692267200619,-0.030055312815013287,0.005961881290706514,-0.008376896654207811
667,0.028213043856408042,0.017815873061712107,-0.011364398483027968,0.03301577823122521,-0.003996385615423291,0.026687336923388916,0.0011403287795564944,-0.002925765701325382,0.021184008212567645,-0.007336531603179729,0.03592255754786475,-0.03592220490365739,0.006471276664440911,-0.05650904910565124
668,-0.01651284155822119,-0.019349584425866265,-0.011965735628420864,-0.02635789675597571,-0.009848753215900067,0.013427688146821486,0.0017485325372724521,-0.01741962869452829,0.0008483042927564893,0.0035820897307643563,0.010641026472653614,0.008356120002363092,-0.028474722418528893,0.05444512371720995
669,0.0291571057939551,0.03779681074975317,-0.0020969840009825327,-0.00020721131342676225,0.029009174829186135,0.027680988290625923,0.002648256273794518,-0.007565748162491849,0.04328468896103465,0.0033408781234994154,-0.00821645323125243,-0.007060526114119906,0.02397625207130743,-0.035024353780185584
670,0.0001595217232187767,-0.006372772409434587,-0.034237972321576764,-0.001071637520222431,-0.04125100078444079,0.0026864945608042574,-0.01303724539099173,0.0021221382027672903,-0.007916592501658415,-0.01942681574589856,0.019814844202859363,0.013661398613652514,-0.0011452775194845564,0.025146236188847527
671,0.01087422537069602,0.000547246946275545,-0.02975742801498626,0.007120214999795347,-0.031285908253884796,0.0017898896200510142,0.03455953387978711,-0.0002451237265161839,-0.00820599214835495,-0.020567073154525155,-0.018435961490323945,0.03919561452475052,0.021067999490826248,-0.02343188055737004
672,-0.000777741331302785,0.0318946819329193,0.0021405614395057044,0.011857206355672936,0.026813618954212127,-0.03745934397758749,-0.033414011167077,-0.05294649849385808,-0.048046955326833486,0.06527253045831218,-0.016011658627242152,-0.003489437341366931,-0.05430235942029764,-0.007072986273128066
673,0.010547479314459122,-0.0399265757942379,0.005444736466086044,-0.022191288241317626,0.009095187195884633,0.0014127782347093097,-0.018785572264718456,-0.02590438343124638,0.012292389741804997,0.020087958501956778,-0.0046766252247473295,0.009607486480900799,-0.018448065911969003,0.013221351090748417
674,0.0034183871151505863,-0.023780450359876228,-0.0029383715307410374,0.014605204504235353,0.01584386143983469,0.00857024020419958,-0.052757976161236585,0.005081737442781037,0.010947870557171642,0.005765342735546715,-0.020192810492555113,0.03600422813342821,0.008025411307085608,-0.0059264115103292506
675,0.005817170129511653,-0.014967233841845232,0.0009821550231731838,-0.01737454556780366,-0.0058340277546262195,-0.02119835391315914,-0.03719605507454004,-0.0013606943234095244,-0.0008213150462280638,0.007459122085917089,0.05670600106873316,-0.04178513842987686,0.03595641113973404,-0.044340527378081404
676,-0.029073944075550542,-0.046680794004650104,0.016225064061259835,-0.04777411422393403,0.0056621266155548276,-0.04290102993827363,-0.023830432992684746,0.006775172962051096,-0.019400800588577318,0.02725796704918799,0.029068416569273118,-0.008314609072759674,0.0004688102541016217,0.007485554667073695
677,-0.033786786380560395,-0.019387340121027538,0.02757050682196454,-0.024716866799957358,0.01879416099477472,0.009963918135273624,-0.02557440648903405,0.003046510504043358,-0.021617452249287364,0.035196690166751636,0.0200336419089596,-0.012970645089450812,-0.005333119713577114,0.03010775546599941
678,-0.02863717481538509,-0.04114453103500223,0.048192303235893394,-0.005933610787669062,-0.043449655548171054,-0.016332504070833944,-0.04279686172334544,0.01110310260439588,-0.009657555594834652,-0.014223661062938939,-0.03115529524755377,0.005440008315456762,-0.03428579331030592,-0.025295597814175647
679,0.004532411912938693,0.03355726884433868,0.060739937620706085,0.08280393648011425,-0.0011156682217281237,-0.04282225026871039,0.0300635016879476,-0.0471793903114956,0.057945432939099546,-0.0010476625097460522,0.003833724543525668,0.004102747885913834,0.08741142775573056,0.028748808907188464
680,-0.009271944198823642,-0.002509828857687376,-0.006398919182404943,0.013898675714631353,0.013311953696785069,-0.010736326177014895,-0.006139342480513414,0.005505045912804494,-0.030741336978641967,-0.018242086711092592,0.00554262007558211,-0.03017743640297432,0.04512019219415327,-0.036278432891583466
681,-0.011334649952723702,-0.01282466988235964,0.008232305672208225,-0.029988180734940143,-0.018337819294047607,-0.02700221505456774,0.0398767327943757,0.004308808036799836,-0.025192059534554667,0.01211853035890156,-0.0006978984142875002,0.024565483382212074,0.030780316150773358,-0.029362182346393255
682,0.0018483722661672228,0.01581224634074788,0.028380847660869738,0.0039277538233095256,0.001095626256963341,0.040539347306506636,-0.002387377858711244,-0.002779624445275772,-0.03956742301078285,0.014397701390389912,-0.01633187833335118,0.01864902017776725,0.03234397542473826,-0.006827142052228871
683,0.020410263437654362,-0.011028407730329447,0.012851065134949305,-0.03561494158260861,0.0032379711843434655,0.010954201312229999,-0.009329918463457688,-0.02493007665631367,0.013335960966589486,0.0019813597379119536,0.04842885755982529,-0.054522410738601146,0.02295189720577534,-0.019686552076877823
684,-0.032230176559837634,0.013433353407006271,0.016913239488781276,0.005095366825328489,0.035552368623490135,-0.0021945855339286996,0.00985027450560308,0.033230688765668794,0.009440647369472217,0.0346528887621482,0.020549279607492515,-0.025606044992541318,0.005825940030027959,-0.03481143896628095
685,5.083427759037958e-05,-0.0008480189580984012,0.00014871203173333334,0.0013144747833793802,0.010829932930347341,0.020351880689796882,0.02701222081414392,9.31130814981036e-05,0.056289442968915256,0.034772243687260805,0.020122512412321644,0.00177555590399336,-0.05300784674222056,-0.010648866028766801
686,0.07206189742098475,-0.00020399882147442033,-0.007346531977415736,0.00866484849533806,-0.008288604591330665,-0.07901948085337275,-0.03707617681689239,-0.04032849098773354,-0.07711689227631417,0.0823727645009295,-0.07774201805388813,-0.007573783732913914,-0.045014504676172684,0.00795851947153454
687,0.15573042009418506,-0.003977869779454742,0.01923812574593213,0.016679461267384274,0.00032221513895357975,-0.0476001563482922,0.03857511536007604,0.13347892565724478,-0.04052137574039318,-0.03203237483731455,-0.07170325915540973,0.004044939874302939,-0.004764959881141132,0.044415817199246144
688,0.010517405530007762,0.003284668009200926,0.009922609207830528,0.00690705343601814,-0.040886174820571095,0.01191525172784108,0.0014501742575294286,0.05266374259720134,-0.02966668105305041,0.012799752814518426,-0.02578274481663079,-0.06402462915700341,-0.03080554569952475,0.05107281924174104
689,0.044197273093749594,-0.010747318806223703,0.014405882993877196,0.004197822092394741,-0.008483064179937225,-0.003696218513780152,-0.01939742361154855,0.06603678809462968,-0.0031351329549529675,0.0645343147984855,-0.05754792709487828,0.018746646669867462,0.021468334875622348,0.0028139278604319925
690,0.014245108928017183,-0.013677054931109248,0.014192905872494289,-0.017276358663721972,0.027226361505375322,0.027583590340496452,-0.0056170208465392375,-0.032224265866693545,-0.0008209977690072646,-0.007919918739305757,-0.010882065284656496,-0.010754049527067688,0.01170923106080684,0.0057531213538024525
691,-0.02166814373713939,-0.0016437045612215505,0.004248349064104891,0.00967329793146822,0.041126247355326453,0.001015825527483385,0.04104382810589105,0.0020255720307189354,0.009875491686185567,0.003954242871734648,-0.028327497214170525,0.015386691736167468,0.004257342015724513,-0.03704613331212389
692,0.043967695410505464,0.02858242480897374,0.10681109344425893,-0.07046208043306322,-0.018831800989438232,-0.04983947350315192,-0.039063899368840714,0.04725452162369998,-0.009186911092801479,-0.08832174242597529,0.06237665019872319,-0.02822034141142756,-0.021731054805920844,-0.03587402807053322
693,-0.0008525769400297933,-0.030017247204547928,-0.024941080619413056,-0.006074595224857013,0.015585694907594485,-0.003672342953716583,0.020051670962518486,-0.02522943586411522,0.012104544458050795,-0.030870140289923104,-0.03392040464935815,0.022465568630953156,0.010390353218811547,-0.0059914453276314105
694,-0.020068412290725167,-0.015465782584064336,0.004291827582021087,0.033790241389104976,0.026287342648515698,0.006801727207078668,0.00615785408984799,0.01321318676193121,-0.0003118948043921438,0.006445623389209572,-0.008034408008470478,0.012220852743618699,-0.0224309890929626,-0.01715402627527402
695,-0.009094712948352068,-0.013083216995712502,-0.01730361190572404,-0.039194075479756375,-0.030796549935351195,-0.013261046510766672,0.041941772605573385,-0.0027501536944691623,-0.0036912322155352876,-2.568853890800946e-05,0.013817868222222937,0.01591671438779939,-0.0011482342843294456,0.011742183675702095
696,0.017458720790238757,0.010114538283510327,-0.015865882655062974,0.017726674230161846,-0.02417035138503587,0.009995761021459567,0.06452901593427549,0.048389263614031564,-0.01742094850030961,0.008604498590821016,-0.026955762799064233,-0.04286346907521102,-0.014501072181179131,0.02650653131323714
697,0.0004462673060564449,0.017920852254806517,-0.03462954494584735,0.0007413155793036284,-0.02273324408402391,0.008557354313431438,-0.004603879639653833,0.008750892426276129,0.01099916826103042,-0.004528440054663448,0.0074911769556889555,0.00955117509010787,0.004748788656423625,0.011900103647664802
698,-0.004534819948069156,-0.02184661801666075,-0.026066174237575984,-0.009091687692240627,0.02314697581273547,-0.0050379704821905315,0.013401699687087659,-0.02376672429755573,0.017830362292637465,-0.016108819890809013,-0.020313509419175164,-0.0032012708958175915,-0.012900184534409921,0.015859260497729323
699,-0.006579554473406531,-0.028093704770518087,0.036689008860544686,-2.7805954057556277e-05,0.02727423941238965,0.007092084046268932,-0.016135708448553922,-0.002769735196381388,-0.00204160541886101,0.03640865691997384,0.02538674165927186,-0.025655741707211903,-0.008242880964735614,-0.0280214734289331
700,-0.009201213495272738,-0.020311428740992312,-0.0034745980471783465,0.032883472364301475,0.0072013523527993785,0.0016602204865238724,-0.011286340422882561,0.019420812024128174,0.012803216743686107,0.012322166374560408,-0.01661080649068042,0.03271666930786823,-0.006115270486046202,-0.02999950968381004
701,-0.005442934566130849,-0.013742710735401948,0.0032357499229521314,0.024363812227116376,0.04237874961721742,0.006357234598732583,0.03567695595357079,-0.003070867352713752,0.044502182593285214,0.015220495962627638,-0.018050597936992086,0.015842460253997916,-0.02800667655986764,-0.050966992770449616
702,0.001650846523411852,-0.0006909573268445275,0.01662989069057898,0.013367324082221466,0.0004968800391610891,0.03478644455889586,0.001317227103864708,-0.004420430121482751,-0.029730334865856425,0.0028078467745540035,-0.0038297401363381247,0.002408937638613521,0.015832034570508056,-0.008960190465579223
703,-0.006429780205627324,0.014373979379590498,-0.024931921064677665,0.029110997939045556,-0.02013953865150758,0.016497011821984167,-0.00461776929612339,0.008189539203040701,-0.014768034622533373,-0.018147960730937916,0.007770861029051987,0.00290647635540039,0.018287811232294712,0.004532167357020548
704,-0.019280825813296563,-0.014735254272502045,-0.0077258559101568754,-0.02100622580392507,0.017218066360064475,3.4829034732002085e-07,0.012833717677810432,-0.013778353170051183,-0.010765406145951334,-0.021956242843305312,-0.006156197507613657,-0.010413226957705858,0.007759788572016108,0.01793399913449353
705,-0.02685726635501424,0.01000897063296556,-0.01666547112730488,0.00520566793562099,0.024409841789823614,-0.015103658704725718,-0.021906592847269837,0.017896865642231273,-0.0032147759041711676,-0.002794058933540901,0.02502537414415397,-0.04326561487442173,0.026305643492753328,-0.017386855405889596
706,-0.029243037967537147,-0.002242882996685156,0.023339603267531647,-0.018372427618551426,0.04086651395007926,0.02286098312939379,0.010099250458309917,-0.02397687120384988,-0.013344068817494842,-0.00010416860260311976,-0.01900472749339873,-0.020514071911419678,-0.005057556122297145,0.021668257934925567
707,0.0019451953407047331,0.0026892466075937407,-0.025610677498368702,0.004589020038422998,0.0017152651475845291,-0.0054917989107811345,0.0006254936082296769,0.006223424850048773,0.05211069912172224,0.02593160674080341,0.010177993099566513,0.020541315340178157,-0.039711005078899214,-0.00965824272981949
708,0.0054360562779935855,0.027877791206600517,0.04271445545575989,0.05975136217463046,-0.009335614186107483,-0.16245195406128798,0.0010863745158523307,-0.10394270010282126,0.029896219569036736,0.07132224013258931,0.03346995360740182,-0.02157261658691577,0.003537005321379868,0.04656347673898182
709,0.06259972063718867,-0.038500668338583975,-0.01071216240950542,0.002373443117038921,-0.007003652272934007,-0.014148155895620974,0.062029691115412844,0.02686752111703751,0.016385615128533555,0.014161139030698006,-0.05979478531598199,-0.025765915624178376,-0.008461163129149069,-0.002273054453965462
710,0.004910602910091179,-0.01960042663168893,0.0018567814534229984,-0.03110286102507964,-0.0009694509393331483,-0.01856532842099482,-0.008898954790210842,0.0003564081090056901,0.003099050529014655,0.014368448458597536,-0.01650318251892264,0.030961447553728705,0.037021097174132434,-0.01615759964394464
711,0.013618506581701165,-0.0042751282683443454,0.03237983063800515,-0.007128289892245452,0.057334871818978304,0.02408691494636616,0.007912626693203976,-0.055696473903291466,0.020913071658321628,0.0005141426744903496,-0.022349515475600663,-0.027566445333447983,0.014454515679434128,0.005098534184133759
712,0.01843152569074855,-0.005682530250064154,-0.00958468614435141,0.00665883534636001,-0.0235047404373711,0.029386542153107802,-0.005385364033556438,-0.018488702276951315,-0.006106725746461421,-0.0153469668190995,0.019400356256357946,-0.002161731313716462,0.009286218355468404,-0.007798777341143858
713,-0.02316933535658963,-0.024878172375897956,-0.018765193090024453,0.024570123606243256,0.02649187344017931,-0.014717225377181925,-0.006557794699304406,-0.000587062347321568,-0.007709250586256464,-0.023109456475856993,0.016373105941299516,-0.029140001211206717,0.003932305074836004,-0.028707648441321638
714,0.0010864314093382297,-0.016910849671951285,0.021208585191113932,0.006135411843785976,-0.01539571830235676,0.015272816235940907,0.04507738459778351,0.0005459096573332126,-0.029827100653442015,0.008540414721742768,-0.018100310918526877,0.041907998023427796,0.009237074780456078,-0.030561502373806743
715,-0.01807619570707804,0.03661579884293875,0.05142097760417733,-0.023091005456222988,-0.06731163925787106,0.01923575776600865,-0.01798579978535995,-0.008018552066313784,-0.019215126896927608,-0.05581476204543666,-0.053595335605209564,-0.013317530397148067,0.0015050145582140326,-0.017891452686346662
716,-0.007515025465587431,0.0023834791024162725,-0.017816317073405304,0.011647442287318021,-0.01966976872063005,0.011001205498845448,-0.029231409637204334,0.008068274211372272,-0.01548715181540715,0.010650541548721132,0.019862860698331566,-0.005762859001743191,-0.01431662272857136,0.02118304827410654
717,-0.004864483756568065,-0.03002901941584456,0.0018773441654534792,-0.024828647976417026,-0.007726001842218668,0.006432324355715681,-0.029902381401293122,-0.004846336147677277,0.003090831189498243,0.024054763096472222,-0.006654741222733343,0.04125542545502646,-0.012071074488787357,0.030364614986037864
718,-0.021380708429300583,0.01921745151978133,-0.0050289640231751115,0.0033958532554345033,-0.003209234802661124,0.01052875534191437,0.0010731321327350793,0.020813937556889383,-0.016378972230552704,0.010557924099214987,0.00896205605432577,-0.0034377880546511753,0.015565358230346495,0.00506262687477599
719,-0.034822542837554045,-0.01550002990439422,0.0658164097652517,-0.039678982943060395,-0.025707499544970907,-0.006481720418176841,-0.00520983040741114,-0.019506742185896795,0.0025669150726743105,-0.046160221910039635,-0.059491405863585756,-0.011976808364543633,-0.01850154594489496,-0.025023025529976074
720,-0.02640358109402796,0.01828294044037169,-0.021136312622387878,0.01556426992308396,-0.00796502243778936,0.019017951630905205,0.030637438048458143,-0.0015518619316509826,-0.016432239044405262,-0.011431795942040943,0.024497347354160676,-0.0317816513393229,-0.028606658238947893,0.01691676048788432
721,-0.05507764738964746,0.006679780054504842,0.022425137544656668,-0.057948014424598224,-0.03390716597419812,-0.056754513394771625,0.026023071800551547,0.005336512879802395,0.03286563831735757,-0.05192532398438235,-0.03215940972050484,-0.03148034021782877,-0.01487192883351147,-0.034727797684089845
722,-0.03990276418116956,0.022641207693164005,0.026514146659344415,-0.016795486789253532,-0.04049545238251626,-0.021027902761130143,-0.0373825368316554,0.04083811273265953,0.03307930710400126,-0.0009010676727715448,-0.016507912918272562,-0.0006498172594930085,-0.023507776864553475,-0.0245527960831563
723,-0.0155035332906234,0.0032101056593121296,0.025948997643241434,0.017632598016004423,-0.06623079866163659,-0.0060305335309790925,-0.039019785962387366,0.02417121384288025,0.0004989855398975445,-0.022728076545972527,-0.043584747097360134,0.02756145657965286,-0.02417723845378862,-0.03769330382466323
724,-0.0005274087684160406,0.0005954030961930843,-0.02595541861491532,0.03558131451407883,-0.008202251285752927,0.0017004926636129006,-0.008966481018877464,0.006306194858535519,-0.00885280187347555,-0.02270588388135058,0.0005204917646623655,-0.005967946185405467,0.009519203034743146,-0.02101590019609159
725,-0.003969348201931974,-0.036225578151028934,0.014058159540335867,-0.00908181648686541,-0.0031913995511588535,0.021256166597093718,-0.00599102875247441,-0.021764577619874655,-0.03529590539777936,-0.0027648924861962843,-0.011885836857599131,0.021054021875693513,0.0061092587744977864,0.01409990074398193
726,0.012161677308560836,0.0028789325617226604,0.005254351282706267,0.019070291110863467,0.03295905646148022,0.013865303731466239,-0.01845405383114926,0.012059252327146903,0.049499150991093206,0.02743427736067818,0.006899258793074811,-0.006363548267567923,-0.0025532714977441716,-0.04230515722558427
727,-0.017046979228681862,0.006925380052696541,0.016811373353955338,0.003497002686473592,-0.035515543570660266,0.014925560958522877,0.03916769998825288,-0.004936884571228257,0.01771288005912286,-0.03212442229720954,-0.015190620739197308,-0.012140335588866711,-0.04642416678006592,-0.028408341219407395
728,0.07423938536099668,0.08962986557882985,0.005217137967763682,-0.020113285192183517,0.04298406790052814,-0.08689512635866775,0.00022127907333602186,-0.03535350575761785,-0.03762552288717762,0.007996009145219632,0.022790180915097567,0.04411511034790472,-0.10152705958257065,0.009317649236577637
729,-0.03555155051048225,-0.044939007456609115,-0.01683525059496286,-0.02319187818643955,0.024299496141588887,-0.05130566598212157,0.02463137431342527,0.002627982073193433,0.019920079479584536,-0.004683286484412665,0.011464042133395129,-0.015083645274908155,-0.0034856326125371965,-0.020575119904286072
730,-0.015222735387262352,0.05636196959185898,0.04621814155098908,-0.030896735915104806,-0.03736553982610369,0.00656339093531566,-0.033625618184825526,0.005108908107657042,0.05470629260777891,-0.04076508642340438,-0.0683881403815274,-0.018920018686834916,-0.021094145544457,-0.018235698061487827
731,-0.003244529297328439,-0.04186881857198553,0.020677790882567302,-0.03458695574047626,0.02385664834305412,-0.05303102507143235,0.022556207828880914,0.0029976417904994425,-0.03324430074052521,-0.02202895427892307,0.012269194185703514,0.012460574031065519,0.01658670830806235,-0.024327046740465687
732,0.0197149924997153,0.039630286243331106,2.207901798427727e-05,-0.023963110406675075,0.005355155985596056,0.034170964158824986,-0.009958466120067523,-0.015033840387033093,0.0031448570363693624,0.002059135788790497,-0.011304396699251852,0.0018103335906182788,0.03199460463944517,0.022703434405550647
733,-0.03199325824721999,-0.03211426658318269,0.0002872980403365729,0.03821018122415751,0.012855323934786672,-0.03945926207690733,0.03521703020035381,-0.0013879569824605917,0.016148340743162792,-0.011667734514761394,0.006093305968820532,0.0016806225829673438,0.010979489176541244,-0.012006222622329905
734,-0.045801549748359795,-0.008629665670320997,0.10384245337326672,0.09358121806782728,-0.06298932605859126,-0.057185647713061005,0.0235993251007527,-0.01801966171167833,0.04949680428005868,-0.03931680054509517,-0.021472841598250383,0.005776847867759955,-0.010693812801730995,0.008155703290519163
735,0.03645269978232854,0.004554918737948395,-0.008241380460947922,0.011425360685276808,-0.03378661061192073,0.022274565982611225,0.004191693353881049,0.007720478777997561,0.048923047333067196,0.028600560825110612,0.04239343349525626,0.009298577792142632,-0.02459935139642552,-0.04140835019288545
